   3   90   24   3     ! kAE, kLc, kmlt, kLat
 AE [nT]     L       MLT        Lat [0,10] LBC Bw [pT]       Lat [10,20] LBC Bw [pT]       Lat [20,30] LBC Bw [pT]
 100 500  1.75         4                 0.0000000e+00                 2.1068844e-01                 0.0000000e+00
 100 500  1.75         5                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75         6                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75         7                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75         8                 0.0000000e+00                 1.2566661e-01                 0.0000000e+00
 100 500  1.75         9                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        10                 4.7455550e-01                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        11                 0.0000000e+00                 1.5222884e-02                 0.0000000e+00
 100 500  1.75        12                 0.0000000e+00                 1.2693499e-01                 0.0000000e+00
 100 500  1.75        13                 0.0000000e+00                 3.7968925e-02                 0.0000000e+00
 100 500  1.75        14                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        15                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        16                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        17                 0.0000000e+00                 2.0649972e-02                 0.0000000e+00
 100 500  1.75        18                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        19                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        20                 5.4598333e-01                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        21                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        22                 5.2118750e-01                 0.0000000e+00                 0.0000000e+00
 100 500  1.75        23                 0.0000000e+00                 7.3156001e-02                 0.0000000e+00
 100 500  1.85         0                 9.5050094e-02                 4.1172551e-01                 0.0000000e+00
 100 500  1.85         1                 4.7661601e-01                 0.0000000e+00                 0.0000000e+00
 100 500  1.85         2                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85         3                 3.9808731e-01                 3.8642649e-01                 0.0000000e+00
 100 500  1.85         4                 0.0000000e+00                 2.5956585e-01                 1.8204699e+00
 100 500  1.85         5                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85         6                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85         7                 0.0000000e+00                 0.0000000e+00                 2.4673719e-01
 100 500  1.85         8                 0.0000000e+00                 2.7983238e-01                 0.0000000e+00
 100 500  1.85         9                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        10                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        11                 0.0000000e+00                 1.2256500e-02                 0.0000000e+00
 100 500  1.85        12                 0.0000000e+00                 5.3288980e-02                 0.0000000e+00
 100 500  1.85        13                 0.0000000e+00                 6.0685544e-03                 0.0000000e+00
 100 500  1.85        14                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        15                 3.1481919e-01                 1.9721564e-01                 0.0000000e+00
 100 500  1.85        16                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        17                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        18                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        19                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        20                 4.3536649e-01                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        21                 2.8213027e-01                 0.0000000e+00                 0.0000000e+00
 100 500  1.85        22                 1.3717114e+00                 1.2373023e-01                 0.0000000e+00
 100 500  1.85        23                 4.7010949e-01                 1.1791688e-01                 0.0000000e+00
 100 500  1.95         0                 0.0000000e+00                 5.8090207e-01                 0.0000000e+00
 100 500  1.95         1                 5.3233765e-01                 0.0000000e+00                 0.0000000e+00
 100 500  1.95         2                 0.0000000e+00                 0.0000000e+00                 0.0000000e+00
 100 500  1.95         3                 1.2446365e+00                 5.4454130e-01                 2.5065923e-01
 100 500  1.95         4                 1.3547365e+00                 2.3797430e-01                 2.1495843e+00
 100 500  1.95         5                 0.0000000e+00                 0.0000000e+00                 2.5299015e+00
 100 500  1.95         6                 0.0000000e+00                 1.7723012e-01                 1.7519826e-01
 100 500  1.95         7                 0.0000000e+00                 0.0000000e+00                 2.1100584e-01
 100 500  1.95         8                 0.0000000e+00                 2.9900102e-01                 0.0000000e+00
